label,origin_id,punchline_idx,text_a,text_b
1,3406,0,cottage cheeseflower,diet eating your curds and weigh
0,3407,2,If youth simply knew,and age were able Then poverty would be a fable
0,3407,2,If youth but experience,and age were able Then poverty would be a fable
0,3407,2,If youth but bed,and age were able Then poverty would be a fable
0,3407,2,If youth but jazz,and age were able Then poverty would be a fable
0,3407,2,If youth but have intercourse,and age were able Then poverty would be a fable
1,3408,4,the first scientist who studied fog,were mistified
1,3408,4,the first scientists world health organization studied fog,were mistified
1,3408,4,the first scientists who consider fog,were mistified
1,3408,4,the 1st scientists who studied fog,were mistified
1,3408,4,the first scientists who meditate fog,were mistified
1,3409,12,those who bring in balls of wool for a living corresponding to come house and,unwind
1,3409,12,those who do balls of wool for a living like to get along home and,unwind
1,3409,12,those who fix balls of wool for a living same to add up house and,unwind
1,3409,12,those who make ball of wool for a living like to come rest home and,unwind
1,3409,12,those who make ball of wool for a living comparable to come household and,unwind
0,3410,10,One don t know Merely I know when a girl likes a,guy
0,3410,10,One wear t know But I know when a girl like a,guy
0,3410,10,I assume t bang But I know when a female child likes a,guy
0,3410,10,I assume t sleep together But I know when a girl likes a,guy
0,3410,10,I don t know Only I know when a girl likes a,guy
0,3411,9,I don t know the solvent but Ace think you a,decent person to at least be nice to you
0,3411,9,I don t know the result but Iodin think you a,decent person to at least be nice to you
0,3411,9,I don t have intercourse the answer but Atomic number 53 think you a,decent person to at least be nice to you
0,3411,9,Single don t know the response but I think you a,decent person to at least be nice to you
0,3411,9,I don t recognize the reply merely I think you a,decent person to at least be nice to you
0,3412,4,The city does appear to have,won her over since they moved here
0,3412,4,The city does look to have,won her over since they moved here
0,3412,4,The city does seem to experience,won her over since they moved here
0,3412,4,The city perform seem to have,won her over since they moved here
0,3412,4,The urban center does seem to have,won her over since they moved here
0,3413,3,But get into t get too,excited it s only temporary
0,3413,3,Simply don t get too,excited it s only temporary
0,3413,3,But don t beat too,excited it s only temporary
0,3413,3,Just don t get too,excited it s only temporary
0,3413,3,But wear t get too,excited it s only temporary
1,3414,4,an avionics warning live a flier,alarm
1,3414,4,an avionics warning is a aviator,alarm
1,3414,4,an avionics warning is a bill,alarm
1,3414,4,an avionics warning is a broadside,alarm
1,3414,4,an avionics warning is a flyer,alarm
1,3415,3,the waiter comprise six foot,eight and handled many a tall order
1,3415,3,the waiter be six foot,eight and handled many a tall order
1,3415,3,the waiter was vi foot,eight and handled many a tall order
1,3415,3,the waiter was six invertebrate foot,eight and handled many a tall order
1,3415,3,the waiter was half a dozen foot,eight and handled many a tall order
0,3416,4,Now I want to get a,difference for my son
0,3416,4,Straight off I want to make a,difference for my son
0,3416,4,Now I desire to make a,difference for my son
0,3416,4,Like a shot I want to make a,difference for my son
0,3416,4,Now One want to make a,difference for my son
0,3417,16,Being as to how you ll be in Alaska I shouldn t call back that that would be a,problem
0,3417,16,Being as to how you ll equal in Ak I shouldn t think that that would be a,problem
0,3417,16,Being as to how you ll follow in Last frontier Iodine shouldn t think that that would be a,problem
0,3417,16,Represent as to how you ll make up in Alaska Iodine shouldn t think that that would equal a,problem
0,3417,16,Being as to how you ll be in Alaska Iodine shouldn t think that that would be a,problem
1,3418,0,an cosmonaut,wrote about flying twice to the moon it was double spaced
1,3418,0,an spaceman,wrote about flying twice to the moon it was double spaced
1,3419,13,the bald adult male decided to reckon a hair transplant to rogaine his assurance in looking,younger
1,3419,13,the bald human decided to conceive a hair transplant to rogaine his sureness in look,younger
1,3419,13,the bald human decided to consider a hair transplant to rogaine his confidence in looking,younger
1,3419,13,the bald man decided to count a tomentum transplant to rogaine his confidence in looking,younger
1,3419,13,the bald man adjudicate to consider a hair transplantation to rogaine his confidence in looking,younger
0,3420,11,The only thing I wanted to know is if atomic number 2 would follow in,jail during that time
0,3420,11,The only matter I wanted to know is if he would be in,jail during that time
0,3420,11,The only thing Ane wanted to know is if atomic number 2 would be in,jail during that time
0,3420,11,The sole thing 1 want to know is if he would be in,jail during that time
0,3420,11,The only thing I wanted to jazz is if atomic number 2 would be in,jail during that time
1,3421,10,people have a happy time holiday in eire because they are walking,on eire
1,3421,10,people have a happy prison term vacationing in ireland because they are walking,on eire
1,3421,10,people have got a well chosen time vacationing in ireland because they personify walking,on eire
1,3421,10,people have a well chosen clock time vacation in ireland because they are walking,on eire
1,3421,10,people have a happy time vacationing in eire because they are walking,on eire
1,3422,1,the play instructor,preferred to travel by stagecoach
1,3422,1,the drama teacher,preferred to travel by stagecoach
1,3422,1,the dramatic play instructor,preferred to travel by stagecoach
1,3422,1,the dramatic event instructor,preferred to travel by stagecoach
0,3423,8,I m a new military man in my way of thought,my attitude toward life and everything
0,3423,8,I m a new military man in my way of thought process,my attitude toward life and everything
0,3423,8,I m a new serviceman in my manner of intellection,my attitude toward life and everything
0,3423,8,1 m a new man in my way of life of thinking,my attitude toward life and everything
0,3423,8,I m a new man in my room of thinking,my attitude toward life and everything
0,3424,12,A honorable pilot is non known when the ocean be calm and the weather,fair
0,3424,12,A good fender is not recognize when the sea is calm and the atmospheric condition,fair
0,3424,12,A good fender represent not known when the sea is unagitated and the atmospheric condition,fair
0,3424,12,A proficient pilot follow not eff when the sea is calm and the weather,fair
0,3424,12,A right fender is non known when the sea is unagitated and the weather,fair
0,3425,4,A strong game with a sauteing,pan is a good way to improve your cooking But remember always keep an eye on the heat
0,3425,4,A stiff game with a frying,pan is a good way to improve your cooking But remember always keep an eye on the heat
0,3425,4,A strong secret plan with a frying,pan is a good way to improve your cooking But remember always keep an eye on the heat
